uf;municipio;cod_ibge;cultura;safra;solo;decendio;risco
GO;Mineiros;5213103;Tomate Mesa;2025/2026;AD3;30;20
GO;Mineiros;5213103;Tomate Mesa;2025/2026;AD3;31;20
GO;Mineiros;5213103;Tomate Mesa;2025/2026;AD3;32;20
GO;Mineiros;5213103;Tomate Mesa;2025/2026;AD3;33;20
GO;Mineiros;5213103;Tomate Mesa;2025/2026;AD3;34;40
GO;Mineiros;5213103;Tomate Mesa;2025/2026;AD3;35;40
GO;Mineiros;5213103;Tomate Mesa;2025/2026;AD3;36;40
GO;Mineiros;5213103;Alface;2025/2026;AD1;1;30
GO;Mineiros;5213103;Alface;2025/2026;AD1;2;30
GO;Mineiros;5213103;Alface;2025/2026;AD1;3;30
GO;Mineiros;5213103;Alface;2025/2026;AD1;4;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;5;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;6;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;7;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;8;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;9;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;10;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;11;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;12;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;13;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;14;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;15;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;16;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;17;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;18;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;19;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;20;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;21;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;22;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;23;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;24;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;25;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;26;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;27;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;28;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;29;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;30;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;31;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;32;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;33;20
GO;Mineiros;5213103;Alface;2025/2026;AD1;34;30
GO;Mineiros;5213103;Alface;2025/2026;AD1;35;30
GO;Mineiros;5213103;Alface;2025/2026;AD1;36;30
GO;Mineiros;5213103;Alface;2025/2026;AD2;1;30
GO;Mineiros;5213103;Alface;2025/2026;AD2;2;30
GO;Mineiros;5213103;Alface;2025/2026;AD2;3;30
GO;Mineiros;5213103;Alface;2025/2026;AD2;4;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;5;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;6;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;7;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;8;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;9;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;10;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;11;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;12;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;13;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;14;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;15;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;16;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;17;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;18;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;19;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;20;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;21;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;22;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;23;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;24;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;25;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;26;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;27;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;28;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;29;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;30;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;31;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;32;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;33;20
GO;Mineiros;5213103;Alface;2025/2026;AD2;34;40
GO;Mineiros;5213103;Alface;2025/2026;AD2;35;30
GO;Mineiros;5213103;Alface;2025/2026;AD2;36;30
GO;Mineiros;5213103;Alface;2025/2026;AD3;1;40
GO;Mineiros;5213103;Alface;2025/2026;AD3;2;30
GO;Mineiros;5213103;Alface;2025/2026;AD3;3;30
GO;Mineiros;5213103;Alface;2025/2026;AD3;4;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;5;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;6;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;7;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;8;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;9;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;10;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;11;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;12;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;13;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;14;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;15;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;16;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;17;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;18;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;19;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;20;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;21;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;22;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;23;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;24;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;25;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;26;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;27;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;28;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;29;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;30;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;31;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;32;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;33;20
GO;Mineiros;5213103;Alface;2025/2026;AD3;34;30
GO;Mineiros;5213103;Alface;2025/2026;AD3;35;30
GO;Mineiros;5213103;Alface;2025/2026;AD3;36;30
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;1;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;2;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;3;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;4;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;5;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;6;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;7;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;8;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;9;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;10;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;11;30
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;12;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;13;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;14;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;15;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;16;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;17;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;18;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;19;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;20;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;21;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;22;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;23;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;24;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;25;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;26;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;27;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;28;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;29;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;30;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;31;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;32;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;33;30
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;34;INAPTO
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;35;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD1;36;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;1;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;2;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;3;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;4;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;5;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;6;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;7;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;8;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;9;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;10;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;11;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;12;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;13;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;14;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;15;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;16;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;17;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;18;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;19;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;20;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;21;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;22;30
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;23;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;24;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;25;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;26;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;27;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;28;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;29;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;30;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;31;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;32;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;33;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;34;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;35;INAPTO
GO;Mineiros;5213103;Cenoura;2025/2026;AD2;36;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;1;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;2;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;3;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;4;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;5;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;6;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;7;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;8;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;9;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;10;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;11;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;12;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;13;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;14;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;15;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;16;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;17;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;18;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;19;30
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;20;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;21;30
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;22;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;23;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;24;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;25;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;26;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;27;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;28;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;29;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;30;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;31;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;32;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;33;20
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;34;INAPTO
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;35;40
GO;Mineiros;5213103;Cenoura;2025/2026;AD3;36;40
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;1;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;2;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;3;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;4;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;5;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;6;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;7;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;8;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;9;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;10;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;11;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;12;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;13;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;14;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;15;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;16;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;17;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;18;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;19;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;20;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;21;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;22;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;23;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;24;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;25;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;26;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;27;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;28;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;29;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;30;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;31;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;32;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;33;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;34;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;35;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD1;36;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;1;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;2;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;3;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;4;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;5;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;6;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;7;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;8;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;9;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;10;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;11;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;12;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;13;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;14;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;15;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;16;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;17;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;18;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;19;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;20;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;21;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;22;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;23;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;24;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;25;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;26;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;27;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;28;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;29;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;30;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;31;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;32;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;33;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;34;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;35;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD2;36;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;1;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;2;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;3;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;4;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;5;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;6;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;7;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;8;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;9;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;10;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;11;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;12;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;13;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;14;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;15;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;16;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;17;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;18;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;19;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;20;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;21;30
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;22;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;23;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;24;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;25;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;26;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;27;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;28;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;29;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;30;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;31;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;32;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;33;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;34;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;35;20
GO;Mineiros;5213103;Pimentão;2025/2026;AD3;36;30
GO;Catalão;5205109;Soja;2025/2026;AD1;1;30
GO;Catalão;5205109;Soja;2025/2026;AD1;2;30
GO;Catalão;5205109;Soja;2025/2026;AD1;3;30
GO;Catalão;5205109;Soja;2025/2026;AD1;4;30
GO;Catalão;5205109;Soja;2025/2026;AD1;5;30
GO;Catalão;5205109;Soja;2025/2026;AD1;6;30
GO;Catalão;5205109;Soja;2025/2026;AD1;7;30
GO;Catalão;5205109;Soja;2025/2026;AD1;8;30
GO;Catalão;5205109;Soja;2025/2026;AD1;9;30
GO;Catalão;5205109;Soja;2025/2026;AD1;10;40
GO;Catalão;5205109;Soja;2025/2026;AD1;11;40
GO;Catalão;5205109;Soja;2025/2026;AD1;12;40
GO;Catalão;5205109;Soja;2025/2026;AD1;13;40
GO;Catalão;5205109;Soja;2025/2026;AD1;14;40
GO;Catalão;5205109;Soja;2025/2026;AD1;15;40
GO;Catalão;5205109;Soja;2025/2026;AD1;16;40
GO;Catalão;5205109;Soja;2025/2026;AD1;17;40
GO;Catalão;5205109;Soja;2025/2026;AD1;18;40
GO;Catalão;5205109;Soja;2025/2026;AD1;19;40
GO;Catalão;5205109;Soja;2025/2026;AD1;20;40
GO;Catalão;5205109;Soja;2025/2026;AD1;21;INAPTO
GO;Catalão;5205109;Soja;2025/2026;AD1;22;40
GO;Catalão;5205109;Soja;2025/2026;AD1;23;40
GO;Catalão;5205109;Soja;2025/2026;AD1;24;40
GO;Catalão;5205109;Soja;2025/2026;AD1;25;40
GO;Catalão;5205109;Soja;2025/2026;AD1;26;40
GO;Catalão;5205109;Soja;2025/2026;AD1;27;40
GO;Catalão;5205109;Soja;2025/2026;AD1;28;30
GO;Catalão;5205109;Soja;2025/2026;AD1;29;30
GO;Catalão;5205109;Soja;2025/2026;AD1;30;30
GO;Catalão;5205109;Soja;2025/2026;AD1;31;30
GO;Catalão;5205109;Soja;2025/2026;AD1;32;30
GO;Catalão;5205109;Soja;2025/2026;AD1;33;30
GO;Catalão;5205109;Soja;2025/2026;AD1;34;30
GO;Catalão;5205109;Soja;2025/2026;AD1;35;30
GO;Catalão;5205109;Soja;2025/2026;AD1;36;30
GO;Catalão;5205109;Soja;2025/2026;AD2;1;20
GO;Catalão;5205109;Soja;2025/2026;AD2;2;20
GO;Catalão;5205109;Soja;2025/2026;AD2;3;20
GO;Catalão;5205109;Soja;2025/2026;AD2;4;20
GO;Catalão;5205109;Soja;2025/2026;AD2;5;20
GO;Catalão;5205109;Soja;2025/2026;AD2;6;20
GO;Catalão;5205109;Soja;2025/2026;AD2;7;20
GO;Catalão;5205109;Soja;2025/2026;AD2;8;30
GO;Catalão;5205109;Soja;2025/2026;AD2;9;20
GO;Catalão;5205109;Soja;2025/2026;AD2;10;40
GO;Catalão;5205109;Soja;2025/2026;AD2;11;40
GO;Catalão;5205109;Soja;2025/2026;AD2;12;40
GO;Catalão;5205109;Soja;2025/2026;AD2;13;40
GO;Catalão;5205109;Soja;2025/2026;AD2;14;40
GO;Catalão;5205109;Soja;2025/2026;AD2;15;40
GO;Catalão;5205109;Soja;2025/2026;AD2;16;40
GO;Catalão;5205109;Soja;2025/2026;AD2;17;40
GO;Catalão;5205109;Soja;2025/2026;AD2;18;40
GO;Catalão;5205109;Soja;2025/2026;AD2;19;40
GO;Catalão;5205109;Soja;2025/2026;AD2;20;40
GO;Catalão;5205109;Soja;2025/2026;AD2;21;40
GO;Catalão;5205109;Soja;2025/2026;AD2;22;40
GO;Catalão;5205109;Soja;2025/2026;AD2;23;40
GO;Catalão;5205109;Soja;2025/2026;AD2;24;40
GO;Catalão;5205109;Soja;2025/2026;AD2;25;40
GO;Catalão;5205109;Soja;2025/2026;AD2;26;40
GO;Catalão;5205109;Soja;2025/2026;AD2;27;40
GO;Catalão;5205109;Soja;2025/2026;AD2;28;20
GO;Catalão;5205109;Soja;2025/2026;AD2;29;20
GO;Catalão;5205109;Soja;2025/2026;AD2;30;20
GO;Catalão;5205109;Soja;2025/2026;AD2;31;20
GO;Catalão;5205109;Soja;2025/2026;AD2;32;20
GO;Catalão;5205109;Soja;2025/2026;AD2;33;20
GO;Catalão;5205109;Soja;2025/2026;AD2;34;20
GO;Catalão;5205109;Soja;2025/2026;AD2;35;20
GO;Catalão;5205109;Soja;2025/2026;AD2;36;20
GO;Catalão;5205109;Soja;2025/2026;AD3;1;20
GO;Catalão;5205109;Soja;2025/2026;AD3;2;20
GO;Catalão;5205109;Soja;2025/2026;AD3;3;20
GO;Catalão;5205109;Soja;2025/2026;AD3;4;20
GO;Catalão;5205109;Soja;2025/2026;AD3;5;20
GO;Catalão;5205109;Soja;2025/2026;AD3;6;20
GO;Catalão;5205109;Soja;2025/2026;AD3;7;20
GO;Catalão;5205109;Soja;2025/2026;AD3;8;20
GO;Catalão;5205109;Soja;2025/2026;AD3;9;20
GO;Catalão;5205109;Soja;2025/2026;AD3;10;40
GO;Catalão;5205109;Soja;2025/2026;AD3;11;40
GO;Catalão;5205109;Soja;2025/2026;AD3;12;40
GO;Catalão;5205109;Soja;2025/2026;AD3;13;40
GO;Catalão;5205109;Soja;2025/2026;AD3;14;40
GO;Catalão;5205109;Soja;2025/2026;AD3;15;40
GO;Catalão;5205109;Soja;2025/2026;AD3;16;40
GO;Catalão;5205109;Soja;2025/2026;AD3;17;40
GO;Catalão;5205109;Soja;2025/2026;AD3;18;40
GO;Catalão;5205109;Soja;2025/2026;AD3;19;40
GO;Catalão;5205109;Soja;2025/2026;AD3;20;40
GO;Catalão;5205109;Soja;2025/2026;AD3;21;40
GO;Catalão;5205109;Soja;2025/2026;AD3;22;40
GO;Catalão;5205109;Soja;2025/2026;AD3;23;INAPTO
GO;Catalão;5205109;Soja;2025/2026;AD3;24;40
GO;Catalão;5205109;Soja;2025/2026;AD3;25;40
GO;Catalão;5205109;Soja;2025/2026;AD3;26;40
GO;Catalão;5205109;Soja;2025/2026;AD3;27;40
GO;Catalão;5205109;Soja;2025/2026;AD3;28;20
GO;Catalão;5205109;Soja;2025/2026;AD3;29;20
GO;Catalão;5205109;Soja;2025/2026;AD3;30;20
GO;Catalão;5205109;Soja;2025/2026;AD3;31;20
GO;Catalão;5205109;Soja;2025/2026;AD3;32;20
GO;Catalão;5205109;Soja;2025/2026;AD3;33;20
GO;Catalão;5205109;Soja;2025/2026;AD3;34;20
GO;Catalão;5205109;Soja;2025/2026;AD3;35;20
